Count,Word,Year,Length
3,arent,1999,5
3,area,1999,4
3,appropriate,1999,11
3,applying,1999,8
3,appliances,1999,10
3,appears,1999,7
3,american,1999,8
3,america,1999,7
3,alphaworks,1999,10
3,almost,1999,6
3,agents,1999,6
3,agencies,1999,8
3,aftertax,1999,8
3,advantis,1999,8
3,act,1999,3
3,achievement,1999,11
3,accruals,1999,8
3,a1,1999,2
3,10k,1999,3
2,zone,1999,4
2,yorktown,1999,8
2,yellow,1999,6
2,wwwibmcomdeveloper,1999,18
2,wwwibmcomannualreport1999,1999,25
2,written,1999,7
2,writeoff,1999,8
2,workpad,1999,7
2,workload,1999,8
2,words,1999,5
2,word,1999,4
2,women,1999,5
2,witness,1999,7
2,withstood,1999,9
2,withdraw,1999,8
2,windows,1999,7
2,whose,1999,5
2,white,1999,5
2,whether,1999,7
2,well,1999,4
2,websphere,1999,9
2,we,1999,2
2,watch,1999,5
2,wallet,1999,6
2,vsa,1999,3
2,voting,1999,6
2,vodafone,1999,8
2,vision,1999,6
2,virtual,1999,7
2,video,1999,5
2,viavoice,1999,8
2,vested,1999,6
2,vest,1999,4
2,vendorspecific,1999,14
2,vendor,1999,6
2,valuations,1999,10
2,vacant,1999,6
2,users,1999,5
2,use,1999,3
2,unprecedented,1999,13
2,unixbased,1999,9
2,university,1999,10
2,unguaranteed,1999,12
2,understand,1999,10
2,uncommitted,1999,11
2,uncertain,1999,9
2,umi,1999,3
2,typing,1999,6
2,typewriter,1999,10
2,type,1999,4
2,turned,1999,6
2,trustee,1999,7
2,trend,1999,5
2,transistors,1999,11
2,transforming,1999,12
2,transfers,1999,9
2,transactionsnet,1999,15
2,throughout,1999,10
2,though,1999,6
2,thinking,1999,8
2,think,1999,5
2,thin,1999,4
2,theyll,1999,6
2,theres,1999,6
2,therefore,1999,9
2,thennovel,1999,9
2,terminations,1999,12
2,ten,1999,3
2,temporary,1999,9
2,telemetry,1999,9
2,telecommunications,1999,18
2,techniques,1999,10
2,teams,1999,5
2,teachers,1999,8
2,targets,1999,7
2,tangible,1999,8
2,talking,1999,7
2,tables,1999,6
2,system360,1999,9
2,symbolized,1999,10
2,sweeping,1999,8
2,survive,1999,7
2,sure,1999,4
2,supports,1999,8
2,supercomputers,1999,14
2,summarizes,1999,10
2,subsystems,1999,10
2,stunningly,1999,10
2,student,1999,7
2,structured,1999,10
2,stresstest,1999,10
2,strengthened,1999,12
2,stores,1999,6
2,stockassuming,1999,13
2,steps,1999,5
2,stepping,1999,8
2,stephen,1999,7
2,step,1999,4
2,statutory,1999,9
2,spent,1999,5
2,specialized,1999,11
2,sparked,1999,7
2,sp,1999,2
2,sourced,1999,7
2,source,1999,6
2,sometimes,1999,9
2,something,1999,9
2,sole,1999,4
2,soi,1999,3
2,six,1999,3
2,singlecell,1999,10
2,singapore,1999,9
2,simplified,1999,10
2,silicononinsulator,1999,18
2,siebel,1999,6
2,short,1999,5
2,shop,1999,4
2,shipping,1999,8
2,shaping,1999,7
2,shape,1999,5
2,settlements,1999,11
2,settlement,1999,10
2,servicing,1999,9
2,sensitive,1999,9
2,selfservice,1999,11
2,selectric,1999,9
2,select,1999,6
2,securitiesnoncurrent,1999,20
2,section,1999,7
2,scrapped,1999,8
2,scotland,1999,8
2,scale,1999,5
2,satisfaction,1999,12
2,sap,1999,3
2,sampled,1999,7
2,saleleaseback,1999,13
2,said,1999,4
2,safety,1999,6
2,sa,1999,2
2,running,1999,7
2,rose,1999,4
2,road,1999,4
2,rise,1999,4
2,risc,1999,4
2,reviews,1999,7
2,retrieve,1999,8
2,retiree,1999,7
2,retire,1999,6
2,retailers,1999,9
2,restructuring,1999,13
2,restricted,1999,10
2,restored,1999,8
2,responsible,1999,11
2,respects,1999,8
2,resist,1999,6
2,resides,1999,7
2,researchers,1999,11
2,remarketing,1999,11
2,remarkable,1999,10
2,remainder,1999,9
2,remain,1999,6
2,reliability,1999,11
2,relevant,1999,8
2,relational,1999,10
2,reinventing,1999,11
2,reigning,1999,8
2,regarding,1999,9
2,reflecting,1999,10
2,reexamination,1999,13
2,redefined,1999,9
2,red,1999,3
2,recovery,1999,8
2,recoverability,1999,14
2,records,1999,7
2,reconciliations,1999,15
2,recognizes,1999,10
2,reclassified,1999,12
2,recent,1999,6
2,reason,1999,6
2,realize,1999,7
2,reached,1999,7
2,raw,1999,3
2,ratios,1999,6
2,ranges,1999,6
2,rands,1999,5
2,ramac,1999,5
2,race,1999,4
2,quickly,1999,7
2,quick,1999,5
2,query,1999,5
2,quarters,1999,8
2,quality,1999,7
2,push,1999,4
2,pursuing,1999,8
2,punchcard,1999,9
2,provisions,1999,10
2,proved,1999,6
2,projections,1999,11
2,productivity,1999,12
2,probable,1999,8
2,private,1999,7
2,privacy,1999,7
2,printers,1999,8
2,pricewaterhousecoopers,1999,22
2,prepared,1999,8
2,preparation,1999,11
2,premiums,1999,8
2,premier,1999,7
2,prefigured,1999,10
2,practical,1999,9
2,power4,1999,6
2,possibilities,1999,13
2,portals,1999,7
2,popular,1999,7
2,po,1999,2
2,planned,1999,7
2,planetrxcom,1999,11
2,planet,1999,6
2,placing,1999,7
2,placed,1999,6
2,pioneered,1999,9
2,personalization,1999,15
2,periodically,1999,12
2,performs,1999,8
2,payment,1999,7
2,past,1999,4
2,parttime,1999,8
2,parts,1999,5
2,partnering,1999,10
2,particularly,1999,12
2,participation,1999,13
2,parentheses,1999,11
2,palisades,1999,9
2,output,1999,6
2,otherwise,1999,9
2,others,1999,6
2,organizations,1999,13
2,organizational,1999,14
2,ordered,1999,7
2,orchard,1999,7
2,optimism,1999,8
2,onetransistor,1999,13
2,ones,1999,4
2,onepercentage,1999,13
2,older,1999,5
2,oil,1999,3
2,obtained,1999,8
2,numerous,1999,8
2,numerical,1999,9
2,numa,1999,4
2,nt,1999,2
2,november,1999,8
2,notably,1999,7
2,nonuniform,1999,10
2,nontax,1999,6
2,nine,1999,4
2,nextgeneration,1999,14
2,netobjects,1999,10
2,negative,1999,8
2,necessarily,1999,11
2,nasa,1999,4
2,names,1999,5
2,mysterious,1999,10
2,must,1999,4
2,muscle,1999,6
2,multivendor,1999,11
2,mq,1999,2
2,moves,1999,5
2,move,1999,4
2,motor,1999,5
2,money,1999,5
2,momentum,1999,8
2,modernday,1999,9
2,mips,1999,4
2,midrange,1999,8
2,midmarket,1999,9
2,medical,1999,7
2,measurable,1999,10
2,materially,1999,10
2,massachusetts,1999,13
2,mass,1999,4
2,marks,1999,5
2,manufacturer,1999,12
2,manufacture,1999,11
2,manned,1999,6
2,maintaining,1999,11
2,maintain,1999,8
2,mainstay,1999,8
2,mainly,1999,6
2,magenta,1999,7
2,magazine,1999,8
2,lou,1999,3
2,lots,1999,4
2,lot,1999,3
2,looks,1999,5
2,look,1999,4
2,llp,1999,3
2,litigation,1999,10
2,lithograph,1999,10
2,literature,1999,10
2,literally,1999,9
2,linking,1999,7
2,limited,1999,7
2,limitations,1999,11
2,limit,1999,5
2,license,1999,7
2,legitimize,1999,10
2,left,1999,4
2,led,1999,3
2,leaders,1999,7
2,launch,1999,6
2,latin,1999,5
2,largescale,1999,10
2,laboratory,1999,10
2,lab,1999,3
2,kodak,1999,5
2,known,1999,5
2,kinds,1999,5
2,joyce,1999,5
2,japan,1999,5
2,issuable,1999,8
2,iron,1999,4
2,involvement,1999,11
2,intracompany,1999,12
2,internship,1999,10
2,intellistation,1999,14
2,intelbased,1999,10
2,instruction,1999,11
2,institutional,1999,13
2,inside,1999,6
2,initiatives,1999,11
2,infomediary,1999,11
2,individual,1999,10
2,indicate,1999,8
2,indefinite,1999,10
2,incur,1999,5
2,incorporation,1999,13
2,improvement,1999,11
2,implementation,1999,14
2,im,1999,2
2,idled,1999,5
2,identifies,1999,10
2,ideas,1999,5
2,idea,1999,4
2,iconic,1999,6
2,icg,1999,3
2,ibm6700,1999,7
2,i2,1999,2
2,hypothetical,1999,12
2,hugely,1999,6
2,huge,1999,4
2,hollerith,1999,9
2,hit,1999,3
2,highspeed,1999,9
2,highest,1999,7
2,herewith,1999,8
2,heights,1999,7
2,hedges,1999,6
2,hedged,1999,6
2,heavily,1999,7
2,hear,1999,4
2,heading,1999,7
2,headcount,1999,9
2,handled,1999,7
2,handle,1999,6
2,guidelines,1999,10
2,guide,1999,5
2,greenock,1999,8
2,greatest,1999,8
2,grants,1999,6
2,grand,1999,5
2,golf,1999,4
2,gainslosses,1999,11
2,funds,1999,5
2,fundamentally,1999,13
2,fullyear,1999,8
2,fulltime,1999,8
2,free,1999,4
2,france,1999,6
2,fourthquarter,1999,13
2,foundation,1999,10
2,forwardlooking,1999,14
2,fortune,1999,7
2,fortran,1999,7
2,fords,1999,5
2,force,1999,5
2,flatpanel,1999,9
2,fixedterm,1999,9
2,firm,1999,4
2,fire,1999,4
2,finding,1999,7
2,finance,1999,7
2,finally,1999,7
2,field,1999,5
2,fha,1999,3
2,feel,1999,4
2,feedback,1999,8
2,federal,1999,7
2,feature,1999,7
2,feasibility,1999,11
2,fax,1999,3
2,fast,1999,4
2,families,1999,8
2,failsafe,1999,8
2,factors,1999,7
2,face,1999,4
2,extinguishments,1999,15
2,explore,1999,7
2,exploration,1999,11
2,expire,1999,6
2,expert,1999,6
2,expensetorevenue,1999,16
2,exists,1999,6
2,exist,1999,5
2,exercised,1999,9
2,exercisable,1999,11
2,executed,1999,8
2,excludes,1999,8
2,excluded,1999,8
2,exciting,1999,8
2,exchanges,1999,9
2,exception,1999,9
2,exceed,1999,6
2,examples,1999,8
2,events,1999,6
2,evaluations,1999,11
2,evaluating,1999,10
2,evaluate,1999,8
2,europe,1999,6
2,ethical,1999,7
2,estate,1999,6
2,establishing,1999,12
2,essentially,1999,11
2,especially,1999,10
2,entry,1999,5
2,entities,1999,8
2,enters,1999,6
2,entered,1999,7
2,enormous,1999,8
2,energy,1999,6
2,endtoend,1999,8
2,enabling,1999,8
2,enable,1999,6
2,employs,1999,7
2,employment,1999,10
2,employers,1999,9
2,employer,1999,8
2,embedded,1999,8
2,emarketplace,1999,12
2,else,1999,4
2,eline,1999,5
2,eligibility,1999,11
2,elements,1999,8
2,eighteen,1999,8
2,eightbar,1999,8
2,efficiency,1999,10
2,effectiveness,1999,13
2,educational,1999,11
2,educate,1999,7
2,ebuddiescom,1999,11
2,ebitdainterest,1999,14
2,ebitda,1999,6
2,eastman,1999,7
2,easily,1999,6
2,easier,1999,6
2,earned,1999,6
2,e,1999,1
2,duff,1999,4
2,drop,1999,4
2,drivers,1999,7
2,dream,1999,5
2,douglas,1999,7
2,double,1999,6
2,domino,1999,6
2,dividend,1999,8
2,diversity,1999,9
2,diverse,1999,7
2,distance,1999,8
2,disposition,1999,11
2,displays,1999,8
2,disclosure,1999,10
2,difficult,1999,9
2,differential,1999,12
2,diego,1999,5
2,developments,1999,12
2,developer,1999,9
2,determining,1999,11
2,detailed,1999,8
2,detail,1999,6
2,despite,1999,7
2,desktop,1999,7
2,designs,1999,7
2,depreciated,1999,11
2,deploy,1999,6
2,depicts,1999,7
2,dental,1999,6
2,denominated,1999,11
2,demonstrate,1999,11
2,dell,1999,4
2,delivers,1999,8
2,defenses,1999,8
2,defeat,1999,6
2,deep,1999,4
2,dedicated,1999,9
2,declines,1999,8
2,decisions,1999,9
2,decade,1999,6
2,debtcapitalization,1999,18
2,deal,1999,4
2,de,1999,2
2,dasd,1999,4
2,cut,1999,3
2,customized,1999,10
2,crude,1999,5
2,credits,1999,7
2,creation,1999,8
2,corp,1999,4
2,cool,1999,4
2,conxion,1999,7
2,controlled,1999,10
2,contributes,1999,11
2,contingently,1999,12
2,contained,1999,9
2,consumers,1999,9
2,consumer,1999,8
2,constrained,1999,11
2,consists,1999,8
2,consecutive,1999,11
2,conform,1999,7
2,conference,1999,10
2,conducted,1999,9
2,conduct,1999,7
2,concerns,1999,8
2,concepts,1999,8
2,concept,1999,7
2,complexity,1999,10
2,complete,1999,8
2,compile,1999,7
2,compatibility,1999,13
2,communication,1999,13
2,commission,1999,10
2,command,1999,7
2,combination,1999,11
2,colorado,1999,8
2,college,1999,7
2,collection,1999,10
2,collaboration,1999,13
2,coined,1999,6
2,closing,1999,7
2,close,1999,5
2,clientserver,1999,12
2,client,1999,6
2,clicksandmortar,1999,15
2,cleveland,1999,9
2,clear,1999,5
2,classic,1999,7
2,claims,1999,6
2,city,1999,4
2,china,1999,5
2,children,1999,8
2,chess,1999,5
2,charles,1999,7
2,champion,1999,8
2,certified,1999,9
2,central,1999,7
2,cells,1999,5
2,causes,1999,6
2,cause,1999,5
2,catia,1999,5
2,catalyst,1999,8
2,cases,1999,5
2,carryforward,1999,12
2,carried,1999,7
2,carefully,1999,9
2,capitalizes,1999,11
2,capability,1999,10
2,cancellation,1999,12
2,calling,1999,7
2,calculations,1999,12
2,calculate,1999,9
2,businessindustry,1999,16
2,brochure,1999,8
2,brings,1999,6
2,bring,1999,5
2,brightest,1999,9
2,breakthroughs,1999,13
2,brazil,1999,6
2,branding,1999,8
2,branches,1999,8
2,bow,1999,3
2,boosts,1999,6
2,bids,1999,4
2,better,1999,6
2,begins,1999,6
2,becomes,1999,7
2,bandwidth,1999,9
2,ball,1999,4
2,backlog,1999,7
2,avoidance,1999,9
2,availability,1999,12
2,authorization,1999,13
2,audience,1999,8
2,attributed,1999,10
2,attack,1999,6
2,atms,1999,4
2,atmospheric,1999,11
2,assure,1999,6
2,assurance,1999,9
2,assume,1999,6
2,assistant,1999,9
2,assigned,1999,8
2,assessing,1999,9
2,assesses,1999,8
2,arrived,1999,7
2,armonk,1999,6
2,arising,1999,7
2,aptiva,1999,6
2,approximation,1999,13
2,appropriately,1999,13
2,approach,1999,8
2,appraised,1999,9
2,apply,1999,5
2,applied,1999,7
2,apb,1999,3
2,anything,1999,8
2,anyone,1999,6
2,antidilutive,1999,12
2,anticipate,1999,10
2,answers,1999,7
2,annually,1999,8
2,angel,1999,5
2,anderson,1999,8
2,alternative,1999,11
2,alone,1999,5
2,almaden,1999,7
2,allowances,1999,10
2,allocation,1999,10
2,align,1999,5
2,airtouch,1999,8
2,aimed,1999,5
2,aicpa,1999,5
2,ahead,1999,5
2,ages,1999,4
2,adverse,1999,7
2,advancing,1999,9
2,advances,1999,8
2,advance,1999,7
2,administered,1999,12
2,addressed,1999,9
2,addincremental,1999,14
2,added,1999,5
2,add,1999,3
2,actually,1999,8
2,action,1999,6
2,acquire,1999,7
2,achieved,1999,8
2,achieve,1999,7
2,accordingly,1999,11
2,accelerated,1999,11
2,academic,1999,8
2,able,1999,4
2,19x,1999,3
2,1960stoday,1999,10
2,1960s,1999,5
2,15x,1999,3
2,10q,1999,3
1,zollar,1999,6
1,zisman,1999,6
1,zero,1999,4
1,zeitler,1999,7
1,youve,1999,5
1,youth,1999,5
1,yourlivescom,1999,12
1,youd,1999,4
1,yielded,1999,7
1,yield,1999,5
1,yen,1999,3
1,yahoo,1999,5
1,wwwsciquestcom,1999,14
1,wwwjaggededgecom,1999,16
1,wwwetoyscom,1999,11
1,wwwalphaworksibmcom,1999,19
1,wrote,1999,5
1,writers,1999,7
1,writedown,1999,9
1,write,1999,5
1,wrench,1999,6
1,worldclass,1999,10
1,workplace,1999,9
1,wont,1999,4
1,wladawskyberger,1999,15
1,winning,1999,7
1,window,1999,6
1,wilson,1999,6
1,wild,1999,4
1,wider,1999,5
1,wide,1999,4
1,whitney,1999,7
1,whereby,1999,7
1,whats,1999,5
1,what,1999,4
1,wellheeled,1999,10
1,wellbeing,1999,9
1,welds,1999,5
1,weighs,1999,6
1,week,1999,4
1,websecurity,1999,11
1,webs,1999,4
1,webconnections,1999,14
1,webconnection,1999,13
1,wearing,1999,7
1,wearable,1999,8
1,wear,1999,4
1,wealth,1999,6
1,wayne,1999,5
1,wave,1999,4
1,watson,1999,6
1,watering,1999,8
1,watching,1999,8
1,washington,1999,10
1,warranty,1999,8
1,warrant,1999,7
1,warner,1999,6
1,warmer,1999,6
1,warehouses,1999,10
1,ward,1999,4
1,wants,1999,5
1,wanted,1999,6
1,wallets,1999,7
1,wall,1999,4
1,walk,1999,4
1,wakeup,1999,6
1,wake,1999,4
1,waiting,1999,7
1,wait,1999,4
1,wafers,1999,6
1,wachem,1999,6
1,vulnerabilities,1999,15
1,vote,1999,4
1,vortal,1999,6
1,volunteering,1999,12
1,vocabulary,1999,10
1,vital,1999,5
1,visiting,1999,8
1,virtually,1999,9
1,virginia,1999,8
1,vigilance,1999,9
1,videoconferencing,1999,17
1,viant,1999,5
1,vesting,1999,7
1,vertical,1999,8
1,versatile,1999,9
1,versa,1999,5
1,vermont,1999,7
1,veritas,1999,7
1,verify,1999,6
1,verbally,1999,8
1,venerable,1999,9
1,vast,1999,4
1,vary,1999,4
1,van,1999,3
1,valuing,1999,7
1,valued,1999,6
1,valid,1999,5
1,vacated,1999,7
1,utilizing,1999,9
1,uswebcks,1999,8
1,usual,1999,5
1,uptotheminute,1999,13
1,ups,1999,3
1,upon,1999,4
1,upgradable,1999,10
1,updated,1999,7
1,unsustainable,1999,13
1,unsold,1999,6
1,unmatched,1999,9
1,unlocked,1999,8
1,unlock,1999,6
1,unlike,1999,6
1,unleashed,1999,9
1,unknowns,1999,8
1,universities,1999,12
1,universe,1999,8
1,universal,1999,9
1,unison,1999,6
1,uniquely,1999,8
1,unions,1999,6
1,unhindered,1999,10
1,unfunded,1999,8
1,unfavorable,1999,11
1,uneventful,1999,10
1,unearned,1999,8
1,undistributed,1999,13
1,undertook,1999,9
1,undertake,1999,9
1,underscored,1999,11
1,unchallenged,1999,12
1,unbilled,1999,8
1,uk,1999,2
1,types,1999,5
1,twoway,1999,6
1,twins,1999,5
1,tv,1999,2
1,turns,1999,5
1,turnover,1999,8
1,turning,1999,7
1,turn,1999,4
1,tunneling,1999,9
1,tuition,1999,7
1,tuesday,1999,7
1,trotman,1999,7
1,tripled,1999,7
1,trillion,1999,8
1,tremendous,1999,10
1,treatments,1999,10
1,travel,1999,6
1,transportation,1999,14
1,transmit,1999,8
1,translates,1999,10
1,translate,1999,9
1,transitions,1999,11
1,transitioned,1999,12
1,transforms,1999,10
1,transformed,1999,11
1,transform,1999,9
1,train,1999,5
1,trafficked,1999,10
1,traffic,1999,7
1,tracking,1999,8
1,tough,1999,5
1,touches,1999,7
1,touched,1999,7
1,toting,1999,6
1,totaling,1999,8
1,torvalds,1999,8
1,topoftheline,1999,12
1,topics,1999,6
1,tomorrow,1999,8
1,told,1999,4
1,toastersized,1999,12
1,tinybutpowerful,1999,15
1,tiny,1999,4
1,timing,1999,6
1,timehonored,1999,11
1,till,1999,4
1,tightly,1999,7
1,tied,1999,4
1,tidy,1999,4
1,tidal,1999,5
1,thumbnailsize,1999,13
1,thrive,1999,6
1,threedimensional,1999,16
1,threats,1999,7
1,threat,1999,6
1,thompson,1999,8
1,theyre,1999,6
1,thereof,1999,7
1,thereafter,1999,10
1,theoretical,1999,11
1,thelingo,1999,8
1,theft,1999,5
1,thanks,1999,6
1,tests,1999,5
1,testimony,1999,9
1,tested,1999,6
1,terrain,1999,7
1,terminations6,1999,13
1,terminations2,1999,13
1,termination,1999,11
1,terminated,1999,10
1,terabytes,1999,9
1,tenure,1999,6
1,tens,1999,4
1,temperatures,1999,12
1,temperature,1999,11
1,telluride,1999,9
1,teller,1999,6
1,telemedicine,1999,12
1,telcordia,1999,9
1,tectonic,1999,8
1,technologists,1999,13
1,tdd,1999,3
1,taxing,1999,6
1,taxable,1999,7
1,tasks,1999,5
1,task,1999,4
1,targeting,1999,9
1,tap,1999,3
1,tall,1999,4
1,talents,1999,7
1,systemes,1999,8
1,switching,1999,9
1,swissair,1999,8
1,swiss,1999,5
1,swept,1999,5
1,sustained,1999,9
1,sustain,1999,7
1,suspects,1999,8
1,susan,1999,5
1,surpass,1999,7
1,surface,1999,7
1,surefooted,1999,10
1,supplying,1999,9
1,supplies,1999,8
1,supervisory,1999,11
1,supermarket,1999,11
1,superfund,1999,9
1,summers,1999,7
1,summer,1999,6
1,summary,1999,7
1,summarized,1999,10
1,summarize,1999,9
1,sum,1999,3
1,suits,1999,5
1,suited,1999,6
1,suit,1999,4
1,sufficient,1999,10
1,suffered,1999,8
1,successful,1999,10
1,subtle,1999,6
1,subsystem,1999,9
1,substantial,1999,11
1,submit,1999,6
1,submerging,1999,10
1,stunning,1999,8
1,stronger,1999,8
1,stroke,1999,6
1,strive,1999,6
1,striking,1999,8
1,stretch,1999,7
1,strengthens,1999,11
1,strengthening,1999,13
1,strengthen,1999,10
1,street,1999,6
1,streaming,1999,9
1,strap,1999,5
1,storing,1999,7
1,storefront,1999,10
1,stocks,1999,6
1,stickiness,1999,10
1,stickier,1999,8
1,steven,1999,6
1,stepped,1999,7
1,steelmakers,1999,11
1,steel,1999,5
1,staudt,1999,6
1,static,1999,6
1,standout,1999,8
1,stamped,1999,7
1,stakes,1999,6
1,stages,1999,6
1,stage,1999,5
1,staffed,1999,7
1,sram,1999,4
1,square,1999,6
1,sport,1999,5
1,spikes,1999,6
1,sphere,1999,6
1,speeds,1999,6
1,speedit,1999,7
1,speech,1999,6
1,specialty,1999,9
1,specialists,1999,11
1,special,1999,7
1,spans,1999,5
1,spanish,1999,7
1,spain,1999,5
1,spaces,1999,6
1,sp2,1999,3
1,southern,1999,8
1,sources,1999,7
1,sort,1999,4
1,soon,1999,4
1,sometime,1999,8
1,someday,1999,7
1,solely,1999,6
1,softwarerelated,1999,15
1,societal,1999,8
1,so,1999,2
1,slower,1999,6
1,slowed,1999,6
1,sleep,1999,5
1,slaughter,1999,9
1,slashed,1999,7
1,sizes,1999,5
1,size,1999,4
1,singularly,1999,10
1,singleminded,1999,12
1,simultaneously,1999,14
1,simulation,1999,10
1,simulating,1999,10
1,simulate,1999,8
1,similarly,1999,9
1,signing,1999,7
1,sightimpaired,1999,13
1,siemens,1999,7
1,sickle,1999,6
1,shuttle,1999,7
1,shows,1999,5
1,showed,1999,6
1,shoulder,1999,8
1,shorter,1999,7
